,time,power in kW
2020-05-08,07:45:00,109.924
2020-05-08,08:00:00,110.756
2020-05-08,08:15:00,119.692
2020-05-08,08:30:00,111.352
2020-05-08,08:45:00,111.5
2020-05-08,09:00:00,107.128
2020-05-08,09:15:00,113.728
2020-05-08,09:30:00,125.144
2020-05-08,09:45:00,122.252
2020-05-08,10:00:00,119.744
2020-05-08,10:15:00,118.724
2020-05-08,10:30:00,115.44
2020-05-08,10:45:00,121.98
2020-05-08,11:00:00,119.424
2020-05-08,11:15:00,119.42
2020-05-08,11:30:00,118.36
2020-05-08,11:45:00,127.516
2020-05-08,12:00:00,125.228
2020-05-08,12:15:00,130.328
2020-05-08,12:30:00,137.084
2020-05-08,12:45:00,130.716
2020-05-08,13:00:00,128.236
2020-05-08,13:15:00,126.276
2020-05-08,13:30:00,126.676
2020-05-08,13:45:00,122.704
2020-05-08,14:00:00,122.724
2020-05-08,14:15:00,127.632
2020-05-08,14:30:00,121.288
2020-05-08,14:45:00,117.488
2020-05-08,15:00:00,110.816
2020-05-08,15:15:00,122.152
2020-05-08,15:30:00,121.064
2020-05-08,15:45:00,117.652
2020-05-08,16:00:00,116.216
2020-05-08,16:15:00,110.416
2020-05-08,16:30:00,115.872
2020-05-08,16:45:00,111.724
2020-05-08,17:00:00,114.364
2020-05-08,17:15:00,116.956
2020-05-08,17:30:00,122.88
2020-05-08,17:45:00,115.12
2020-05-08,18:00:00,125.096
2020-05-08,18:15:00,131.176
2020-05-08,18:30:00,130.744
2020-05-08,18:45:00,129.968
2020-05-08,19:00:00,127.864
2020-05-08,19:15:00,137.952
2020-05-08,19:30:00,128.72
2020-05-08,19:45:00,137.536
2020-05-08,20:00:00,132.028
2020-05-08,20:15:00,133.308
2020-05-08,20:30:00,126.312
2020-05-08,20:45:00,126.74
2020-05-08,21:00:00,131.44
2020-05-08,21:15:00,134.604
2020-05-08,21:30:00,129.272
2020-05-08,21:45:00,127.868
2020-05-08,22:00:00,135.136
2020-05-08,22:15:00,126.04
2020-05-08,22:30:00,119.72
2020-05-08,22:45:00,122.664
2020-05-08,23:00:00,112.204
2020-05-08,23:15:00,101.028
2020-05-08,23:30:00,96.928
2020-05-08,23:45:00,92.62
2020-05-08,00:00:00,86.512
2020-05-09,00:15:00,80.572
2020-05-09,00:30:00,75.052
2020-05-09,00:45:00,74.036
2020-05-09,01:00:00,66.788
2020-05-09,01:15:00,66.664
2020-05-09,01:30:00,63.768
2020-05-09,01:45:00,61.7
2020-05-09,02:00:00,61.972
2020-05-09,02:15:00,57.956
2020-05-09,02:30:00,58.828
2020-05-09,02:45:00,56.684
2020-05-09,03:00:00,55.284
2020-05-09,03:15:00,54.728
2020-05-09,03:30:00,56.048
2020-05-09,03:45:00,56.124
2020-05-09,04:00:00,56.512
2020-05-09,04:15:00,56.616
2020-05-09,04:30:00,57.196
2020-05-09,04:45:00,57.416
2020-05-09,05:00:00,56.408
2020-05-09,05:15:00,60.028
2020-05-09,05:30:00,60.528
2020-05-09,05:45:00,60.936
2020-05-09,06:00:00,60.832
2020-05-09,06:15:00,65.264
2020-05-09,06:30:00,69.32
2020-05-09,06:45:00,75.0
2020-05-09,07:00:00,89.256
2020-05-09,07:15:00,91.94
2020-05-09,07:30:00,92.54
2020-05-09,07:45:00,106.984
2020-05-09,08:00:00,104.904
2020-05-09,08:15:00,119.448
2020-05-09,08:30:00,119.612
2020-05-09,08:45:00,122.136
2020-05-09,09:00:00,122.108
2020-05-09,09:15:00,129.836
2020-05-09,09:30:00,135.132
2020-05-09,09:45:00,138.552
2020-05-09,10:00:00,136.6
2020-05-09,10:15:00,132.868
2020-05-09,10:30:00,147.796
2020-05-09,10:45:00,147.128
2020-05-09,11:00:00,138.86
2020-05-09,11:15:00,138.528
2020-05-09,11:30:00,141.664
2020-05-09,11:45:00,152.532
2020-05-09,12:00:00,148.616
2020-05-09,12:15:00,149.576
2020-05-09,12:30:00,148.1
2020-05-09,12:45:00,141.708
2020-05-09,13:00:00,138.56
